"movieId","tmdbId","year","imdbId","runtime","imdbRating","imdbVotes","title","url","revenue","plot","poster","released","budget"
"5266","4547","2002","0258000","112","6.8","200387","Panic Room","https://themoviedb.org/movie/4547","197079546","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.","https://image.tmdb.org/t/p/w440_and_h660_face/7BabiNfuSycl58M9Cgl3Nf97n1F.jpg","2002-03-29","48000000"
"5267","14635","2002","0265662","127","7.0","25532","Rookie, The","https://themoviedb.org/movie/14635","75597042","A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.","https://image.tmdb.org/t/p/w440_and_h660_face/sQ2TLmcYxuWNWn5QDNUc2UDQBW1.jpg","2002-03-29","20000000"
"5269","1791","2001","0254686","131","7.4","37071","Piano Teacher, The (La pianiste)","https://themoviedb.org/movie/1791","9801375","A young man romantically pursues his masochistic piano teacher.","https://image.tmdb.org/t/p/w440_and_h660_face/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg","2001-09-05","3000000"
"5271","41756","2001","0273048","110","6.0","223","30 Years to Life","https://themoviedb.org/movie/41756","","A group of friends each face an emotional crisis as they approach thirty years of age.","https://image.tmdb.org/t/p/w440_and_h660_face/19JsJKJ05WXOrvJX5SwfSOqTw93.jpg","2003-09-05",""
"5275","22784","1972","0068309","88","6.1","5896","Boxcar Bertha","https://themoviedb.org/movie/22784","","During the depression, a union leader and a young woman become criminals to exact revenge on the management of a railroad.","https://image.tmdb.org/t/p/w440_and_h660_face/gF5VslUB2xpWbboc735VVnO7DXh.jpg","1972-06-14","600000"
"5276","40814","1984","0087100","107","6.3","4492","Crimes of Passion","https://themoviedb.org/movie/40814","","The thirty year-old hard-worker Bobby Grady is married with two children with the frigid Amy Grady and their marriage is in crisis. Bobby is invited to work in the night shift for the owner...","https://image.tmdb.org/t/p/w440_and_h660_face/aOZM8Jcd0fQz8QY73AR1SqxvcZ7.jpg","1984-10-19",""
"5277","53426","1984","0087222","90","5.9","2191","Evil That Men Do, The","https://themoviedb.org/movie/53426","","A professional killer comes out ot retirement to investigate and avenge the brutal murder of an old friend.","https://image.tmdb.org/t/p/w440_and_h660_face/iH7l8Vx671uGmN9SYHi8RokMMKC.jpg","1984-09-21",""
"5278","24585","1985","0089167","94","4.9","1605","Fraternity Vacation","https://themoviedb.org/movie/24585","3333306","A nerd gains the friendship of two of his frat brothers when his dad offers them his condo for the week in Palm Springs, and also offers the fraternity a hot tub and jacuzzi if they can ...","https://image.tmdb.org/t/p/w440_and_h660_face/sHglZYlTpIFqORB5TzTA3ACNdhn.jpg","1985-04-12",""
"5279","17990","1991","0102103","107","7.0","3803","Impromptu","https://themoviedb.org/movie/17990","","In 1830s France, pianist/composer Frédéric Chopin is pursued romantically by the determined, individualistic woman who uses the name George Sand.","https://image.tmdb.org/t/p/w440_and_h660_face/pBNopc9BGMAd3oMlSiFbC35DITQ.jpg","1991-05-01",""
"5282","11560","2002","0257756","115","6.3","29158","High Crimes","https://themoviedb.org/movie/11560","63781810","High powered lawyer Claire Kubik finds her world turned upside down when her husband, who she thought was Tom Kubik, is arrested and is revealed to be Ron Chapman. Chapman is on trial for a...","https://image.tmdb.org/t/p/w440_and_h660_face/hs1YqDr4bNiFPsk8l9TRsEevP64.jpg","2002-04-05","42000000"
"5283","11452","2002","0283111","92","6.4","86946","National Lampoon's Van Wilder","https://themoviedb.org/movie/11452","20000000","The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.","https://image.tmdb.org/t/p/w440_and_h660_face/7uvuvI7dicxd8k44gQofHpwhwKF.jpg","2002-04-05","6000000"
"5285","35944","2001","0246134","108","6.2","1934","Lucky Break","https://themoviedb.org/movie/35944","","Under the leadership of a small-time bank robber, British inmates hatch a plan to escape by staging a musical.","https://image.tmdb.org/t/p/w440_and_h660_face/vnhG3TQdHpOT0ZNQljhEl0RDSGC.jpg","2002-04-19",""
"5288","26851","1982","0083590","86","7.7","3199","Atomic Cafe, The","https://themoviedb.org/movie/26851","","Disturbing collection of 1940s and 1950s United States government issued propaganda films designed to reassure Americans that the atomic bomb was not a threat to their safety.","https://image.tmdb.org/t/p/w440_and_h660_face/waI4ZKHnUCqyLGtl99Smk5Gz3eu.jpg","1982-10-29",""
"5289","17487","1947","0039204","104","7.8","3025","Body and Soul","https://themoviedb.org/movie/17487","","Charley Davis wins an amateur boxing match and is taken on by promoter Quinn. Charley's mother doesn't want him to fight, but when Charley's father is accidentally killed, Charley sets up a...","https://image.tmdb.org/t/p/w440_and_h660_face/zb2seWnMyOwbvOP4BKsVAZ1BtPI.jpg","1947-11-09",""
"5291","548","1950","0042876","88","8.3","98528","Rashomon (Rashômon)","https://themoviedb.org/movie/548","96568","A heinous crime and its aftermath are recalled from differing points of view.","https://image.tmdb.org/t/p/w440_and_h660_face/cEg6qpVbKA8cZQE2SDsCjSVqbze.jpg","1951-12-26","250000"
"5292","11590","1977","0076723","123","7.4","27713","Slap Shot","https://themoviedb.org/movie/11590","28000000","A failing ice hockey team finds success using constant fighting and violence during games.","https://image.tmdb.org/t/p/w440_and_h660_face/gHoaaCK5jKfzDPoDA6SeI6DADAp.jpg","1977-02-25",""
"5293","1537","2002","0264472","98","6.5","55938","Changing Lanes","https://themoviedb.org/movie/1537","94935764","The story of what happens one day in New York when a young lawyer and a businessman share a small automobile accident on F.D.R. Drive and their mutual road rage escalates into a feud.","https://image.tmdb.org/t/p/w440_and_h660_face/8wh9WzTKo5pJw3EgHYWA60W7Kbl.jpg","2002-04-12","45000000"
"5294","12149","2001","0264616","100","7.3","58160","Frailty","https://themoviedb.org/movie/12149","17423030","A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed demons.","https://image.tmdb.org/t/p/w440_and_h660_face/hER3sVCZ9cZRBO0KNI7NbtiLacn.jpg","2002-04-12","11000000"
"5296","11812","2002","0253867","88","5.1","45266","Sweetest Thing, The","https://themoviedb.org/movie/11812","68696770","A girl finds she is forced to educate herself on the etiquette of wooing the opposite sex when she finally meets Mr. Right.","https://image.tmdb.org/t/p/w440_and_h660_face/74mjZ4PiWmlSCUWFySUCbNFiWk3.jpg","2002-04-12","43000000"
"5297","35080","2001","0266391","114","6.4","6788","Cat's Meow, The","https://themoviedb.org/movie/35080","3646994","Semi-true story of the Hollywood murder that occurred at a star-studded gathering aboard William Randolph Hearst's yacht in 1924.","https://image.tmdb.org/t/p/w440_and_h660_face/zEVZa9EuApL5AQl2mE9NNAeCUix.jpg","2002-05-03","7000000"
"5298","441","2001","0219822","96","6.4","15270","Human Nature","https://themoviedb.org/movie/441","705308","A woman is in love with a man in love with another woman, and all three have designs on a young man raised as an ape.","https://image.tmdb.org/t/p/w440_and_h660_face/eyEgsPIwsr9bUV9n9INH46L5KuM.jpg","2002-04-12","6000000"
"5299","8346","2002","0259446","95","6.6","95556","My Big Fat Greek Wedding","https://themoviedb.org/movie/8346","368744044","A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.","https://image.tmdb.org/t/p/w440_and_h660_face/wSH8ZNE8sMbvJwetK5DC87bhqd2.jpg","2002-08-02","5000000"
"5300","14168","1957","0050086","92","7.6","14112","3:10 to Yuma","https://themoviedb.org/movie/14168","","Broke small-time rancher Dan Evans is hired by the stagecoach line to put big-time captured outlaw leader Ben Wade on the 3:10 train to Yuma but Wade's gang tries to free him.","https://image.tmdb.org/t/p/w440_and_h660_face/vqInis0iQjrfbfqGZUyKjvFJEfr.jpg","",""
"5301","32617","1975","0072705","132","6.8","3641","Bite the Bullet","https://themoviedb.org/movie/32617","","A group of ex-rough riders, an ex-prostitute and a gunfighter enter a horse race in the desert.","https://image.tmdb.org/t/p/w440_and_h660_face/bIkoFcVEbH1XERZ0euwXsZq5sZq.jpg","1975-05-01","4000000"
"5302","31671","1975","0072737","96","6.1","2216","Breakout","https://themoviedb.org/movie/31671","16000000","A bush pilot is hired for $50,000 to go to Mexico to free an innocent prisoner.","https://image.tmdb.org/t/p/w440_and_h660_face/aq4NNJDyDrGdGOsQLfIoaYP4jsZ.jpg","1975-03-07","1000000"
"5303","2565","1990","0099892","102","5.7","27146","Joe Versus the Volcano","https://themoviedb.org/movie/2565","39404261","When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.","https://image.tmdb.org/t/p/w440_and_h660_face/dP1KjMbZEBLO76Sg4W5Klyol3jk.jpg","1990-03-09","25000000"
"5304","307","1945","0038890","103","8.1","15714","Rome, Open City (a.k.a. Open City) (Roma, città aperta)","https://themoviedb.org/movie/307","","During the Nazi occupation of Rome in 1944, resistance leader Giorgio Manfredi is chased by Nazis and he seeks refuge and escape.","https://image.tmdb.org/t/p/w440_and_h660_face/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg","1945-09-27",""
"5305","15482","1988","0095989","98","5.1","5376","Return of the Killer Tomatoes!","https://themoviedb.org/movie/15482","","Crazy old Professor Gangreen has developed a way to make tomatoes look human for a second invasion.","https://image.tmdb.org/t/p/w440_and_h660_face/55MHk5yQ6jEyrKQk85AFKpNilDo.jpg","1988-04-22",""
"5307","6393","1990","0103035","108","6.4","5866","Taking Care of Business","https://themoviedb.org/movie/6393","","An uptight advertising exec has his entire life in a filofax organizer which mistakenly ends up in the hands of a friendly convict who poses as him.","https://image.tmdb.org/t/p/w440_and_h660_face/yVs2wx0BuCbxB2fOraUFVxI4oZK.jpg","1990-08-17",""
"5308","12154","1987","0094137","102","5.9","35841","Three Men and a Baby","https://themoviedb.org/movie/12154","242780960","Three bachelors find themselves forced to take care of a baby left by one of the guys' girlfriends.","https://image.tmdb.org/t/p/w440_and_h660_face/oYetboAljWR2N5A7MU3i63DvUtd.jpg","1987-11-25","11000000"
"5309","11630","1990","0098966","104","5.2","16925","Three Men and a Little Lady","https://themoviedb.org/movie/11630","","Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken ...","https://image.tmdb.org/t/p/w440_and_h660_face/q0xAFCyGoOYHZyFD3uxhZL10Xe6.jpg","1990-11-21",""
"5312","11892","2002","0264935","115","6.1","42447","Murder by Numbers","https://themoviedb.org/movie/11892","56714147","Two gifted high school students execute a perfect murder - then become engaged in an intellectual contest with a seasoned homicide detective.","https://image.tmdb.org/t/p/w440_and_h660_face/plH3TujSUVttiIikToKfwdCorJI.jpg","2002-04-19","50000000"
"5313","9334","2002","0277296","92","5.5","98543","The Scorpion King","https://themoviedb.org/movie/9334","165333180","A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.","https://image.tmdb.org/t/p/w440_and_h660_face/a0JuPcx2ROBACx105ui3eRlT6wU.jpg","2002-04-19","60000000"
"5315","35694","2001","0226935","109","5.1","1794","Chelsea Walls","https://themoviedb.org/movie/35694","","This movie tells five stories set in a single day at the famed Chelsea Hotel in New York City, involving an ensemble cast of some 30-35 characters.","https://image.tmdb.org/t/p/w440_and_h660_face/b8FRSlih9RYcrSv1AGFMc0ZP3z9.jpg","2001-09-21",""
"5316","10491","2001","0157583","119","6.4","17322","Enigma","https://themoviedb.org/movie/10491","15705007","A young genius frantically races against time to crack an enemy code and solve the mystery surrounding the woman he loves.","https://image.tmdb.org/t/p/w440_and_h660_face/apEKx4U5j2iwGUDbBnFDo7a2T00.jpg","2002-06-07",""
"5319","18079","2000","0247586","114","7.9","36604","Nine Queens (Nueve reinas)","https://themoviedb.org/movie/18079","","Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the nine queens).","https://image.tmdb.org/t/p/w440_and_h660_face/tabMRXUTTBmprGax6ON2r9yBN0D.jpg","2000-08-31","1500000"
"5323","11470","2001","0211443","91","4.4","37845","Jason X","https://themoviedb.org/movie/11470","16951798","Jason Voorhees returns with a new look, a new machete, and his same murderous attitude as he is awakened on a spaceship in the 25th century.","https://image.tmdb.org/t/p/w440_and_h660_face/qizsVrFGEkfVZ3WvkJb1q95JFVf.jpg","2002-04-26","11000000"
"5324","16643","2002","0282687","103","5.8","18861","Life or Something Like It","https://themoviedb.org/movie/16643","16872671","A reporter interviews a psychic, who tells her that she's going to die and her life is meaningless.","https://image.tmdb.org/t/p/w440_and_h660_face/b9lUSfCjv8jjNRSsmk65HEV1Pv3.jpg","2002-04-26","40000000"
"5325","1282","2001","0275309","91","7.7","10150","Dogtown and Z-Boyz","https://themoviedb.org/movie/1282","","Documentary about the pioneering 1970s Zephyr skating team.","https://image.tmdb.org/t/p/w440_and_h660_face/eb02dpopuAhuThf7nXAAwKtAF88.jpg","2002-05-10",""
"5329","11468","2002","0235737","103","7.2","26252","Salton Sea, The","https://themoviedb.org/movie/11468","676698","After his wife is murdered, a man drifts into a world populated by thugs and speed junkies.","https://image.tmdb.org/t/p/w440_and_h660_face/i3InMSlLUNBEdQTKazMdyVP1ryX.jpg","2002-05-17","18000000"
"5333","26030","1956","0047892","98","7.8","7297","Bob le Flambeur","https://themoviedb.org/movie/26030","41010","Bob, an old gangster and gambler is almost broke, so he decides in spite of the warnings of a friend, a high official from the police, to rob a gambling casino in Dauville. Everything is ...","https://image.tmdb.org/t/p/w440_and_h660_face/zg03eDA4Z7KLU5b1zsgXhNijYWW.jpg","",""
"5334","10164","1990","0099204","97","5.6","10474","Cadillac Man","https://themoviedb.org/movie/10164","27575086","Joe's a car salesman with a problem. He has two days to sell 12 cars or he loses his job. This would be a difficult task at the best of times but Joe has to contend with his girlfriends (...","https://image.tmdb.org/t/p/w440_and_h660_face/absDfn0zj6o1xCF0t3TKpUmH5nr.jpg","1990-05-18",""
